user_id,name,age,gender,target_gender,location,occupation,anxiety,avoidance,Lifestyle,Arts & Creativity,Music,Movies & Shows,Intellectual & Learning,Food & Drinks,Sports & Outdoor,Gaming & Digital,Travel & Culture,Personality & Values,Relationship Intent
538.0,Maheshi,32.0,Female,Male,Colombo,Journalist,1.61,4.67,"[""Vegan""]","[""Fashion"", ""Painting"", ""DIY & Crafts""]","[""Playing Instruments"", ""EDM""]","[""Sci-Fi"", ""Anime"", ""Sitcoms"", ""K-Dramas""]","[""AI & Machine Learning"", ""Philosophy""]","[""Coffee"", ""Spicy Food"", ""Craft Beer"", ""Cooking""]","[""Hiking"", ""Football"", ""Basketball""]","[""VR"", ""Dungeons & Dragons"", ""Crypto"", ""PC Gaming""]","[""Beaches"", ""Road Trips"", ""Backpacking"", ""Languages""]","[""Religious""]","[""Open Relationship""]"
539.0,Malith,30.0,Female,Male,Colombo,Accountant,4.31,4.76,"[""Vegan""]","[""Graphic Design"", ""Painting""]","[""Playing Instruments""]","[""Romance"", ""Anime"", ""Sitcoms""]","[""Self-Improvement""]","[""Wine"", ""Spicy Food""]","[""Hiking"", ""Surfing"", ""Camping"", ""Swimming""]","[""Board Games"", ""Console Gaming""]","[""Cultural Festivals""]","[""Family-Oriented"", ""Career-Focused""]","[""Marriage""]"
540.0,Rukshan,23.0,Female,Male,Hambantota,Teacher,2.55,6.01,"[""Digital Nomad"", ""Gym"", ""Traveling"", ""Night Owl""]","[""Painting"", ""Interior Design"", ""Poetry""]","[""Rock""]","[""Romance"", ""Horror""]","[""Psychology"", ""Technology"", ""History"", ""Startups""]","[""Cooking"", ""Fine Dining"", ""Baking"", ""Spicy Food""]","[""Cycling""]","[""PC Gaming""]","[""Languages"", ""Mountains"", ""Cultural Festivals""]","[""Family-Oriented"", ""Environmentalist"", ""Spiritual""]","[""Long-Term Relationship""]"
541.0,Thurya,32.0,Male,Female,Badulla,Bank Officer,3.69,4.45,"[""Vegan"", ""Night Owl"", ""Yoga""]","[""Graphic Design"", ""Interior Design"", ""DIY & Crafts""]","[""Singing"", ""Rock"", ""Hip-Hop"", ""Indie""]","[""Documentaries"", ""Horror""]","[""Books & Reading"", ""Technology"", ""Startups"", ""Psychology""]","[""Street Food""]","[""Cycling"", ""Adventure Sports""]","[""eSports"", ""Console Gaming"", ""Mobile Gaming""]","[""Cultural Festivals"", ""Beaches""]","[""Spiritual"", ""Career-Focused"", ""Family-Oriented""]","[""Casual Dating""]"
542.0,Lahiru,18.0,Female,Male,Colombo,Lawyer,2.42,1.3,"[""Nightlife"", ""Night Owl""]","[""Writing""]","[""Classical"", ""Hip-Hop"", ""Singing""]","[""Documentaries"", ""Sci-Fi""]","[""Philosophy"", ""Books & Reading"", ""Startups"", ""Technology""]","[""Baking"", ""Wine""]","[""Adventure Sports"", ""Swimming"", ""Basketball""]","[""Console Gaming"", ""Mobile Gaming"", ""Crypto""]","[""Beaches"", ""Backpacking"", ""Cultural Festivals""]","[""Religious"", ""Spiritual"", ""Environmentalist"", ""Atheist""]","[""Still Figuring It Out""]"
543.0,Isuru Nanayakkara,27.0,Male,Female,Kalutara,Tourism Guide,4.26,3.29,"[""Nightlife"", ""Night Owl"", ""Traveling""]","[""Filmmaking"", ""Poetry"", ""DIY & Crafts""]","[""K-Pop"", ""Jazz"", ""Singing""]","[""K-Dramas"", ""Sitcoms""]","[""Technology""]","[""Street Food"", ""Wine"", ""Spicy Food"", ""Baking""]","[""Surfing""]","[""Board Games"", ""Console Gaming""]","[""Mountains"", ""Luxury Travel"", ""Cultural Festivals"", ""Beaches""]","[""Career-Focused"", ""Family-Oriented""]","[""Open Relationship""]"
544.0,Chamodi Peris,25.0,Female,Male,Galle,Doctor,5.2,4.17,"[""Vegan""]","[""DIY & Crafts"", ""Poetry""]","[""K-Pop""]","[""Sitcoms"", ""Anime"", ""Thriller""]","[""Psychology"", ""Technology"", ""Philosophy""]","[""Cooking"", ""Craft Beer"", ""Wine"", ""Baking""]","[""Cricket"", ""Hiking"", ""Football""]","[""Web3""]","[""Museums"", ""Road Trips"", ""Languages"", ""Mountains""]","[""Spiritual"", ""Politically Active"", ""Feminist"", ""Religious""]","[""Casual Dating""]"
545.0,Heshan,40.0,Female,Male,Kalutara,Tourism Guide,4.86,3.03,"[""Gym"", ""Night Owl"", ""Fitness"", ""Nightlife""]","[""Painting"", ""Graphic Design"", ""Interior Design"", ""Writing""]","[""Jazz"", ""Singing"", ""Playing Instruments"", ""Pop""]","[""K-Dramas"", ""Sitcoms"", ""Documentaries"", ""Romance""]","[""Books & Reading"", ""History""]","[""Street Food""]","[""Football""]","[""Console Gaming"", ""eSports"", ""Web3"", ""VR""]","[""Beaches"", ""Museums""]","[""Spiritual"", ""Feminist""]","[""Still Figuring It Out""]"
546.0,Roneth,22.0,Male,Female,Monaragala,Business Owner,3.23,4.21,"[""Fitness"", ""Meditation"", ""Early Bird"", ""Vegan""]","[""DIY & Crafts"", ""Interior Design"", ""Writing""]","[""Hip-Hop"", ""K-Pop""]","[""Romance"", ""Sci-Fi"", ""Sitcoms""]","[""Startups"", ""AI & Machine Learning"", ""Philosophy""]","[""Spicy Food"", ""Craft Beer""]","[""Cycling"", ""Hiking"", ""Basketball""]","[""Mobile Gaming"", ""Web3"", ""Dungeons & Dragons"", ""Crypto""]","[""Luxury Travel"", ""Cultural Festivals"", ""Backpacking"", ""Languages""]","[""Family-Oriented"", ""Feminist""]","[""Marriage""]"
547.0,Isuri Warnakulasooriya,40.0,Female,Male,Badulla,Nurse,7.0,1.0,"[""Traveling""]","[""Filmmaking"", ""Poetry""]","[""Hip-Hop"", ""Rock"", ""Indie""]","[""Romance"", ""Sci-Fi""]","[""Startups"", ""Science"", ""Books & Reading""]","[""Cooking"", ""Baking""]","[""Hiking"", ""Surfing""]","[""PC Gaming"", ""Web3"", ""VR""]","[""Mountains""]","[""Atheist"", ""Family-Oriented"", ""Spiritual""]","[""Casual Dating""]"
548.0,Ravindu,26.0,Female,Male,Matara,Police Officer,4.09,4.49,"[""Pet Lover"", ""Early Bird""]","[""Photography"", ""Painting""]","[""Jazz"", ""Pop"", ""Singing"", ""EDM""]","[""Anime""]","[""Psychology"", ""History"", ""Science""]","[""Street Food""]","[""Football"", ""Camping"", ""Surfing"", ""Cricket""]","[""Crypto""]","[""Mountains"", ""Beaches"", ""Cultural Festivals""]","[""Religious"", ""Spiritual"", ""Family-Oriented""]","[""Long-Term Relationship""]"
549.0,Vimukthi Edirisinghe,29.0,Female,Male,Ratnapura,Electrician,2.35,1.0,"[""Traveling"", ""Fitness""]","[""Writing""]","[""EDM"", ""Classical"", ""Playing Instruments"", ""Rock""]","[""K-Dramas"", ""Sci-Fi""]","[""History"", ""Startups"", ""Psychology"", ""Books & Reading""]","[""Wine"", ""Cooking"", ""Coffee""]","[""Swimming"", ""Surfing"", ""Basketball""]","[""Mobile Gaming""]","[""Languages"", ""Luxury Travel""]","[""Family-Oriented"", ""Religious"", ""Career-Focused"", ""Atheist""]","[""Open Relationship""]"
550.0,Savindi,23.0,Male,Female,Ratnapura,Chef,2.93,4.45,"[""Yoga"", ""Digital Nomad""]","[""Interior Design"", ""Filmmaking""]","[""Playing Instruments"", ""Singing""]","[""Anime"", ""Sci-Fi"", ""Romance"", ""Documentaries""]","[""Startups"", ""AI & Machine Learning""]","[""Spicy Food"", ""Baking"", ""Street Food""]","[""Hiking""]","[""VR"", ""eSports"", ""Board Games"", ""Crypto""]","[""Museums"", ""Luxury Travel"", ""Road Trips""]","[""Politically Active"", ""Family-Oriented""]","[""Open Relationship""]"
551.0,Sinoli,18.0,Female,Male,Kandy,Driver,4.04,3.59,"[""Nightlife"", ""Meditation""]","[""Photography"", ""Painting""]","[""EDM"", ""Classical"", ""Jazz""]","[""Romance"", ""Sitcoms"", ""Thriller""]","[""Self-Improvement"", ""Science"", ""Technology""]","[""Baking"", ""Wine"", ""Craft Beer"", ""Cooking""]","[""Hiking"", ""Swimming""]","[""Web3"", ""VR""]","[""Road Trips""]","[""Environmentalist"", ""Family-Oriented""]","[""Long-Term Relationship""]"
552.0,Heshan Martis,29.0,Female,Male,Gampaha,Engineer,3.14,5.57,"[""Early Bird"", ""Fitness""]","[""Interior Design"", ""DIY & Crafts"", ""Painting""]","[""Classical"", ""EDM""]","[""Thriller""]","[""AI & Machine Learning"", ""Psychology"", ""Technology""]","[""Craft Beer"", ""Baking"", ""Spicy Food""]","[""Cricket""]","[""Crypto"", ""Web3"", ""Mobile Gaming""]","[""Road Trips"", ""Museums"", ""Mountains"", ""Luxury Travel""]","[""Religious"", ""Spiritual"", ""Politically Active"", ""Feminist""]","[""Still Figuring It Out""]"
553.0,Sonal,28.0,Male,Female,Hambantota,Business Owner,3.14,3.55,"[""Meditation"", ""Digital Nomad""]","[""Poetry"", ""Fashion"", ""Filmmaking"", ""Photography""]","[""Playing Instruments"", ""Pop"", ""Singing"", ""Rock""]","[""Horror""]","[""Philosophy"", ""Self-Improvement"", ""AI & Machine Learning""]","[""Fine Dining"", ""Spicy Food"", ""Wine""]","[""Swimming"", ""Adventure Sports""]","[""PC Gaming"", ""Crypto""]","[""Languages""]","[""Environmentalist"", ""Spiritual"", ""Family-Oriented"", ""Politically Active""]","[""Long-Term Relationship""]"
554.0,Lahiru,28.0,Male,Female,Ratnapura,Tourism Guide,1.0,1.48,"[""Vegan"", ""Yoga"", ""Vegetarian""]","[""Writing"", ""Photography""]","[""EDM"", ""K-Pop"", ""Singing"", ""Rock""]","[""Anime"", ""Horror"", ""K-Dramas"", ""Romance""]","[""Technology""]","[""Coffee""]","[""Adventure Sports"", ""Swimming""]","[""PC Gaming"", ""Crypto"", ""Mobile Gaming""]","[""Languages"", ""Luxury Travel"", ""Mountains""]","[""Spiritual"", ""Career-Focused"", ""Feminist""]","[""Long-Term Relationship""]"
555.0,Oshadi Kulatunga,20.0,Male,Female,Kegalle,Electrician,3.47,2.95,"[""Vegan"", ""Early Bird"", ""Gym""]","[""Poetry"", ""Painting"", ""Photography""]","[""EDM"", ""Indie""]","[""Sitcoms""]","[""Self-Improvement"", ""Technology"", ""Books & Reading"", ""History""]","[""Coffee"", ""Fine Dining""]","[""Camping"", ""Adventure Sports"", ""Cycling"", ""Surfing""]","[""eSports"", ""Dungeons & Dragons"", ""Mobile Gaming"", ""Console Gaming""]","[""Luxury Travel"", ""Mountains""]","[""Spiritual""]","[""Open Relationship""]"
556.0,Tharushi Gunawardena,35.0,Female,Male,Monaragala,Driver,3.26,2.52,"[""Gym""]","[""Fashion"", ""DIY & Crafts"", ""Interior Design""]","[""Jazz"", ""EDM"", ""Pop""]","[""Sci-Fi"", ""Documentaries"", ""Anime""]","[""AI & Machine Learning"", ""History""]","[""Coffee""]","[""Cricket"", ""Hiking"", ""Camping"", ""Basketball""]","[""Crypto""]","[""Cultural Festivals"", ""Museums""]","[""Family-Oriented""]","[""Marriage""]"
557.0,Venusha Edirisinghe,26.0,Male,Female,Badulla,Accountant,4.6,3.35,"[""Vegetarian"", ""Vegan"", ""Early Bird""]","[""Filmmaking""]","[""Hip-Hop"", ""Rock"", ""Singing""]","[""Anime""]","[""History"", ""Science"", ""Self-Improvement""]","[""Coffee"", ""Fine Dining"", ""Baking""]","[""Cycling"", ""Hiking"", ""Cricket""]","[""Web3"", ""Board Games""]","[""Museums""]","[""Feminist""]","[""Casual Dating""]"
558.0,Amila,40.0,Female,Male,Monaragala,Electrician,4.28,5.19,"[""Meditation""]","[""Filmmaking"", ""Poetry"", ""Interior Design""]","[""Jazz""]","[""K-Dramas"", ""Documentaries""]","[""Psychology""]","[""Craft Beer"", ""Spicy Food"", ""Coffee"", ""Wine""]","[""Camping"", ""Football""]","[""Crypto"", ""eSports"", ""VR"", ""Console Gaming""]","[""Cultural Festivals"", ""Backpacking"", ""Mountains""]","[""Politically Active"", ""Career-Focused""]","[""Marriage""]"
559.0,Savindi,27.0,Male,Female,Badulla,Lawyer,3.1,1.33,"[""Gym"", ""Night Owl"", ""Traveling"", ""Vegetarian""]","[""Filmmaking"", ""Photography"", ""Painting""]","[""Indie""]","[""Documentaries"", ""Romance"", ""Anime""]","[""Technology"", ""Self-Improvement"", ""Philosophy""]","[""Cooking"", ""Wine"", ""Craft Beer"", ""Spicy Food""]","[""Hiking"", ""Football"", ""Basketball"", ""Swimming""]","[""Web3"", ""Dungeons & Dragons"", ""Board Games""]","[""Mountains"", ""Cultural Festivals"", ""Backpacking""]","[""Spiritual"", ""Feminist""]","[""Casual Dating""]"
560.0,Ravindu,21.0,Male,Female,Colombo,Civil Servant,3.14,3.52,"[""Night Owl"", ""Pet Lover"", ""Nightlife""]","[""Fashion"", ""Writing""]","[""Playing Instruments"", ""EDM""]","[""Sci-Fi""]","[""Self-Improvement""]","[""Coffee"", ""Baking"", ""Street Food"", ""Wine""]","[""Hiking"", ""Cycling""]","[""Mobile Gaming""]","[""Backpacking""]","[""Religious"", ""Feminist"", ""Family-Oriented""]","[""Casual Dating""]"
561.0,Hansani,18.0,Male,Female,Hambantota,Bank Officer,1.39,6.03,"[""Vegetarian""]","[""Photography"", ""Fashion"", ""Filmmaking"", ""Poetry""]","[""Jazz"", ""Singing""]","[""Sci-Fi"", ""Horror""]","[""Science"", ""Philosophy"", ""Books & Reading""]","[""Spicy Food"", ""Baking"", ""Cooking"", ""Wine""]","[""Adventure Sports"", ""Hiking"", ""Camping"", ""Basketball""]","[""Mobile Gaming"", ""Web3"", ""VR""]","[""Beaches""]","[""Religious"", ""Family-Oriented"", ""Feminist"", ""Atheist""]","[""Still Figuring It Out""]"
562.0,Vihangi Hapuarachchi,22.0,Female,Male,Hambantota,Nurse,2.81,2.56,"[""Vegetarian"", ""Traveling"", ""Yoga""]","[""Writing"", ""Photography"", ""Fashion""]","[""Pop"", ""Rock"", ""Singing""]","[""Sitcoms""]","[""Technology"", ""Psychology"", ""AI & Machine Learning""]","[""Street Food"", ""Baking""]","[""Camping""]","[""Mobile Gaming"", ""PC Gaming""]","[""Beaches""]","[""Career-Focused""]","[""Marriage""]"
563.0,Gayan,31.0,Male,Female,Gampaha,Civil Servant,4.6,3.83,"[""Traveling"", ""Pet Lover""]","[""DIY & Crafts"", ""Filmmaking"", ""Poetry""]","[""Rock"", ""K-Pop"", ""Pop""]","[""Romance"", ""Thriller"", ""Sitcoms""]","[""AI & Machine Learning"", ""Psychology""]","[""Craft Beer""]","[""Swimming"", ""Adventure Sports""]","[""PC Gaming"", ""Board Games""]","[""Beaches"", ""Mountains"", ""Museums""]","[""Politically Active"", ""Atheist"", ""Religious""]","[""Casual Dating""]"
564.0,Heshara,23.0,Female,Male,Gampaha,Tourism Guide,6.2,1.72,"[""Vegan"", ""Nightlife"", ""Night Owl"", ""Gym""]","[""Fashion"", ""DIY & Crafts"", ""Poetry""]","[""Hip-Hop"", ""Pop"", ""Classical"", ""Rock""]","[""Thriller"", ""Documentaries"", ""K-Dramas""]","[""AI & Machine Learning""]","[""Cooking""]","[""Hiking"", ""Football"", ""Surfing""]","[""eSports""]","[""Languages""]","[""Politically Active""]","[""Open Relationship""]"
565.0,Kavindi Gamage,30.0,Male,Female,Kalutara,Teacher,4.76,5.27,"[""Early Bird"", ""Meditation"", ""Fitness""]","[""Photography""]","[""EDM""]","[""Romance"", ""Anime""]","[""Startups"", ""History"", ""Psychology""]","[""Fine Dining"", ""Coffee""]","[""Cycling"", ""Football"", ""Swimming"", ""Cricket""]","[""PC Gaming"", ""Web3"", ""Console Gaming"", ""Dungeons & Dragons""]","[""Beaches"", ""Backpacking""]","[""Spiritual"", ""Feminist"", ""Family-Oriented""]","[""Long-Term Relationship""]"
566.0,Dilshan,31.0,Male,Female,Kalutara,Business Owner,2.9,3.44,"[""Fitness"", ""Vegan"", ""Pet Lover""]","[""Fashion"", ""Interior Design"", ""Graphic Design""]","[""Rock""]","[""Horror"", ""Sci-Fi""]","[""AI & Machine Learning""]","[""Street Food"", ""Coffee"", ""Fine Dining"", ""Baking""]","[""Basketball"", ""Hiking"", ""Cricket"", ""Cycling""]","[""PC Gaming"", ""Console Gaming"", ""Crypto"", ""Dungeons & Dragons""]","[""Mountains"", ""Beaches"", ""Backpacking"", ""Road Trips""]","[""Politically Active"", ""Spiritual"", ""Atheist""]","[""Long-Term Relationship""]"
567.0,Vihangi,28.0,Female,Male,Hambantota,Nurse,3.26,5.28,"[""Vegetarian"", ""Yoga"", ""Traveling"", ""Nightlife""]","[""Filmmaking"", ""Poetry"", ""Fashion""]","[""Pop""]","[""Anime"", ""Sitcoms"", ""Documentaries""]","[""Philosophy"", ""Technology"", ""Startups"", ""Science""]","[""Cooking"", ""Fine Dining""]","[""Cycling""]","[""Board Games"", ""Crypto"", ""Dungeons & Dragons"", ""PC Gaming""]","[""Beaches"", ""Languages""]","[""Religious"", ""Politically Active""]","[""Still Figuring It Out""]"
568.0,Nimesha Gunathilaka,27.0,Male,Female,Gampaha,Bank Officer,1.0,3.97,"[""Digital Nomad"", ""Gym""]","[""DIY & Crafts""]","[""Singing"", ""Classical""]","[""Romance"", ""Documentaries"", ""Anime"", ""Thriller""]","[""Startups"", ""Philosophy"", ""Science""]","[""Cooking"", ""Baking""]","[""Surfing"", ""Football"", ""Basketball"", ""Cycling""]","[""Dungeons & Dragons"", ""eSports"", ""VR""]","[""Luxury Travel"", ""Beaches"", ""Backpacking"", ""Languages""]","[""Family-Oriented""]","[""Long-Term Relationship""]"
569.0,Maheshi Silva,30.0,Male,Female,Badulla,Student,2.97,2.65,"[""Traveling"", ""Nightlife""]","[""Interior Design""]","[""Hip-Hop"", ""Singing"", ""Indie""]","[""Thriller"", ""Horror""]","[""Self-Improvement"", ""Science""]","[""Spicy Food"", ""Fine Dining"", ""Cooking"", ""Craft Beer""]","[""Swimming"", ""Camping"", ""Hiking"", ""Football""]","[""Web3"", ""Crypto"", ""PC Gaming"", ""Board Games""]","[""Luxury Travel"", ""Museums"", ""Beaches""]","[""Atheist""]","[""Still Figuring It Out""]"
570.0,Madusha,35.0,Male,Female,Hambantota,Lawyer,5.05,1.0,"[""Digital Nomad"", ""Traveling"", ""Meditation"", ""Vegan""]","[""Filmmaking"", ""Graphic Design""]","[""EDM"", ""Singing"", ""Playing Instruments"", ""Jazz""]","[""Sitcoms"", ""Romance""]","[""Psychology"", ""Self-Improvement""]","[""Baking"", ""Street Food"", ""Cooking"", ""Fine Dining""]","[""Football"", ""Adventure Sports"", ""Hiking"", ""Basketball""]","[""Console Gaming"", ""Web3""]","[""Museums"", ""Cultural Festivals""]","[""Environmentalist"", ""Spiritual"", ""Politically Active"", ""Career-Focused""]","[""Casual Dating""]"
571.0,Udara,19.0,Female,Male,Hambantota,Doctor,3.49,4.76,"[""Pet Lover"", ""Yoga"", ""Fitness""]","[""Fashion"", ""Interior Design""]","[""Hip-Hop""]","[""Anime"", ""Documentaries"", ""Thriller""]","[""Startups"", ""Science"", ""Self-Improvement"", ""Books & Reading""]","[""Coffee""]","[""Cricket""]","[""Mobile Gaming""]","[""Museums"", ""Cultural Festivals"", ""Beaches""]","[""Atheist"", ""Family-Oriented"", ""Feminist""]","[""Open Relationship""]"
572.0,Sahan,29.0,Male,Female,Hambantota,Nurse,4.58,3.87,"[""Digital Nomad"", ""Pet Lover"", ""Night Owl""]","[""Writing"", ""Poetry"", ""Filmmaking"", ""Photography""]","[""K-Pop"", ""Playing Instruments""]","[""Sci-Fi"", ""Anime"", ""Documentaries""]","[""Psychology"", ""Technology""]","[""Fine Dining""]","[""Cricket"", ""Camping"", ""Adventure Sports"", ""Cycling""]","[""eSports"", ""Dungeons & Dragons"", ""Web3"", ""PC Gaming""]","[""Beaches"", ""Road Trips"", ""Museums""]","[""Politically Active"", ""Feminist"", ""Family-Oriented""]","[""Still Figuring It Out""]"
573.0,Isuru,29.0,Female,Male,Galle,Chef,2.94,4.65,"[""Meditation"", ""Vegetarian"", ""Fitness"", ""Gym""]","[""DIY & Crafts"", ""Poetry""]","[""Indie""]","[""Romance""]","[""Philosophy"", ""Psychology"", ""AI & Machine Learning"", ""Technology""]","[""Baking"", ""Spicy Food"", ""Fine Dining"", ""Craft Beer""]","[""Adventure Sports""]","[""Mobile Gaming"", ""Dungeons & Dragons"", ""Board Games"", ""PC Gaming""]","[""Languages"", ""Cultural Festivals"", ""Luxury Travel"", ""Museums""]","[""Religious"", ""Spiritual"", ""Environmentalist""]","[""Open Relationship""]"
574.0,Piyumi Hewage,26.0,Female,Male,Ratnapura,Civil Servant,4.86,1.23,"[""Pet Lover"", ""Yoga""]","[""Filmmaking"", ""Painting"", ""Poetry"", ""DIY & Crafts""]","[""Indie"", ""Rock"", ""Classical"", ""Hip-Hop""]","[""Romance"", ""Documentaries"", ""Horror"", ""Sitcoms""]","[""Philosophy""]","[""Wine"", ""Fine Dining"", ""Street Food"", ""Spicy Food""]","[""Basketball"", ""Adventure Sports"", ""Cricket"", ""Camping""]","[""Crypto"", ""Board Games"", ""PC Gaming""]","[""Languages"", ""Beaches"", ""Road Trips"", ""Museums""]","[""Spiritual""]","[""Open Relationship""]"
575.0,Vihangi Rodrigo,28.0,Male,Female,Badulla,Pharmacist,1.81,5.41,"[""Yoga"", ""Fitness"", ""Vegan""]","[""Filmmaking"", ""Fashion""]","[""Playing Instruments"", ""Hip-Hop""]","[""Sci-Fi"", ""K-Dramas""]","[""History"", ""Books & Reading""]","[""Wine"", ""Fine Dining"", ""Coffee"", ""Baking""]","[""Cycling"", ""Hiking"", ""Surfing""]","[""PC Gaming"", ""Dungeons & Dragons""]","[""Mountains"", ""Road Trips"", ""Backpacking""]","[""Spiritual"", ""Career-Focused"", ""Environmentalist""]","[""Marriage""]"
576.0,Madusha Edirisinghe,39.0,Male,Female,Monaragala,Driver,1.7,5.59,"[""Digital Nomad""]","[""Interior Design""]","[""K-Pop"", ""EDM"", ""Pop""]","[""Anime"", ""Documentaries"", ""Romance"", ""K-Dramas""]","[""Psychology""]","[""Fine Dining"", ""Spicy Food"", ""Cooking""]","[""Basketball"", ""Hiking"", ""Adventure Sports""]","[""Mobile Gaming"", ""PC Gaming"", ""Board Games""]","[""Beaches""]","[""Religious"", ""Spiritual"", ""Feminist""]","[""Casual Dating""]"
577.0,Pathum Kulatunga,21.0,Male,Female,Monaragala,Farmer,1.31,2.31,"[""Night Owl"", ""Fitness"", ""Nightlife""]","[""Photography""]","[""K-Pop""]","[""K-Dramas"", ""Romance""]","[""Technology"", ""Psychology""]","[""Baking"", ""Coffee""]","[""Surfing"", ""Hiking"", ""Basketball""]","[""PC Gaming"", ""VR"", ""Dungeons & Dragons"", ""Web3""]","[""Museums"", ""Road Trips"", ""Languages"", ""Mountains""]","[""Politically Active""]","[""Long-Term Relationship""]"
578.0,Bimasha,34.0,Female,Male,Badulla,Engineer,3.79,3.01,"[""Digital Nomad"", ""Nightlife"", ""Yoga"", ""Early Bird""]","[""Filmmaking"", ""Writing"", ""Graphic Design""]","[""EDM"", ""Classical""]","[""Thriller"", ""Sci-Fi"", ""Romance""]","[""Philosophy""]","[""Coffee"", ""Street Food"", ""Craft Beer"", ""Spicy Food""]","[""Football"", ""Adventure Sports""]","[""Dungeons & Dragons"", ""eSports"", ""Web3""]","[""Luxury Travel"", ""Museums""]","[""Feminist"", ""Environmentalist""]","[""Open Relationship""]"
